"Tweet Id","Media Id","Media URL","Tweet URL"
"""1371902978681110528""","""1371393648697339906""",https://pbs.twimg.com/media/EwgrQe3U8AIQEw-.jpg,https://t.co/6POuuLbJuz
"""1371902978681110528""","""1371393648701546496""",https://pbs.twimg.com/media/EwgrQe4VIAAGjAc.jpg,https://t.co/6POuuLbJuz
"""1371902978681110528""","""1371393648726745088""",https://pbs.twimg.com/media/EwgrQe-VoAAfprz.jpg,https://t.co/6POuuLbJuz
"""1371104325313892358""","""1371102579397165061""",https://pbs.twimg.com/media/EwciiBOXAAUZiXE.jpg,https://t.co/zLloGcn1OF
"""1370048703478837249""","""1370048489640620038""",https://pbs.twimg.com/media/EwNj164W8AYrHAT.jpg,https://t.co/tUGV8dQVW5
"""1369353162176487430""","""1369166363474935809""",https://pbs.twimg.com/media/EwBBja1WQAEUdpg.jpg,https://t.co/6X0dTou0Mf
"""1368604629865480193""","""1368344048486912001""",https://pbs.twimg.com/media/Ev1VqYyVEAEpbXw.jpg,https://t.co/wB6efm4EMQ
"""1366589471131598851""","""1366585523519725568""",https://pbs.twimg.com/media/EvcWSwyVoAAQPnD.jpg,https://t.co/7lq9QgeHS5
"""1366537935840047104""","""1366451759183507456""",https://pbs.twimg.com/media/EvacopzXMAAskWU.jpg,https://t.co/3hXRGxkVIz
"""1365413360951578631""","""1365342166822883330""",https://pbs.twimg.com/media/EvKrd4JXEAInU1-.jpg,https://t.co/zzTiHOwCkb
"""1365413360951578631""","""1365342189455364101""",https://pbs.twimg.com/media/EvKrfMdXUAUuSmG.jpg,https://t.co/zzTiHOwCkb
"""1365413360951578631""","""1365342211852947458""",https://pbs.twimg.com/media/EvKrgf5XUAILw0k.jpg,https://t.co/zzTiHOwCkb
"""1365413360951578631""","""1365342235894685700""",https://pbs.twimg.com/media/EvKrh5dXIAQRI5E.jpg,https://t.co/zzTiHOwCkb
"""1364068830146932737""","""1363973221104586755""",https://pbs.twimg.com/media/Eu3Oav8VkAMZ5VG.jpg,https://t.co/VswdzrVWFg
"""1363188581834096646""","""1363180570671534082""",https://pbs.twimg.com/media/Eur9ga-XUAIvLlv.jpg,https://t.co/AaMVDiD0yZ
"""1362592832096243717""","""1362592829030223872""",https://pbs.twimg.com/media/Eujm9WvXUAA8xAQ.jpg,https://t.co/t880v6iIHa
"""1360977041756143616""","""1360974115323191300""",https://pbs.twimg.com/media/EuMmv0RXIAQ0mbF.jpg,https://t.co/hZWXeLLf85
"""1360387172612857857""","""1360386309966077952""",https://pbs.twimg.com/media/EuEQJCrVIAAp6jd.jpg,https://t.co/G1cSt2auU4
"""1359652620844040198""","""1359652460646703104""",https://pbs.twimg.com/media/Et50tY7VIAAWB9E.png,https://t.co/vBQDXDfCCO
"""1359636512917315587""","""1359624920775479297""",https://pbs.twimg.com/media/Et5bqW6XUAE6xeh.jpg,https://t.co/lLZ9bI2eyz
"""1359145502437240846""","""1359131224191696902""",https://pbs.twimg.com/media/Etyapb0WgAYPi9Q.jpg,https://t.co/5Fx2XP10a8
"""1358836053172498432""","""1358834242457845764""",https://pbs.twimg.com/media/EtuMi0pWQAQAvfF.jpg,https://t.co/JberUv9zG6
"""1358789863198363648""","""1358785191968448512""",https://pbs.twimg.com/media/Ettf7tVXIAALJhr.jpg,https://t.co/C8keLNRyDD
"""1355919232480010242""","""1355907537174933506""",https://pbs.twimg.com/media/EtEmuJ2WMAIztxY.jpg,https://t.co/sniUTrVNd2
"""1355211950880411648""","""1355210322114699264""",https://pbs.twimg.com/media/Es6sm5WW4AAQ2Xw.jpg,https://t.co/30RFyWPAHH
"""1353764248590180356""","""1353556671147159552""",https://pbs.twimg.com/media/EsjMnvcWMAA6fVa.jpg,https://t.co/LRmtcN0Zhd
"""1353172168666984448""","""1353164348542377984""",https://pbs.twimg.com/media/Esdnzj2XYAAzJXg.jpg,https://t.co/4PkLTREh6K
"""1353033940148363269""","""1353027129370320896""",https://pbs.twimg.com/media/EsbrAWmVoAAwz39.jpg,https://t.co/VX29TYMrPc
"""1352434630339801088""","""1352366156254908417""",https://pbs.twimg.com/media/EsSR2p3VkAE1NZX.png,https://t.co/wNWwxvDtpl
"""1351916618268499969""","""1351901258941161485""",https://pbs.twimg.com/media/EsLrCEaXYA0UGju.jpg,https://t.co/e1sEHpCwOS
"""1351913882529525762""","""1351904135281459200""",https://pbs.twimg.com/media/EsLtpfnVQAAxYSq.jpg,https://t.co/DmSv0YdeZ3
"""1351530169329188864""","""1351518508459372545""",https://pbs.twimg.com/media/EsGO7DwWMAEQEEo.jpg,https://t.co/SeSHHYUgkb
"""1350098370837311488""","""1348429930229596165""",https://pbs.twimg.com/media/EraV4JPXAAUViLc.jpg,https://t.co/rCJBVLU38C
"""1349747302408335362""","""1349747300076302337""",https://pbs.twimg.com/media/ErtEBKWXMAEgD1f.jpg,https://t.co/Cv00XLjJ33
"""1348313922714152968""","""1348313268734087176""",https://pbs.twimg.com/media/ErYrxjTXUAgXC5G.png,https://t.co/fGGD7vMMxq
"""1347888703138639873""","""1347864437772996609""",https://pbs.twimg.com/media/ErSTkJrXUAEW47p.jpg,https://t.co/EqazO2l5rj
"""1347120440125353985""","""1347109466517483521""",https://pbs.twimg.com/media/ErHk7ClXMAE24dh.jpg,https://t.co/45GMXLOMlc
"""1344800622122586113""","""1344749150206881814""",https://pbs.twimg.com/media/EqmCOjIW8BYUGVv.jpg,https://t.co/HKWQW9aIM2
"""1344081939255480320""","""1343541190008975363""",https://pbs.twimg.com/media/EqU3mAuXMAMuSlQ.jpg,https://t.co/TL3N4nIcJ2
"""1343560444158636038""","""1343560442208264192""",https://pbs.twimg.com/media/EqVJGowXIAAx09a.jpg,https://t.co/ziPsPPhUth
"""1339736014882004992""","""1339736012701003781""",https://pbs.twimg.com/media/EpeyzinXcAU4gnS.jpg,https://t.co/oYSvi0c7Ip
