"Tweet Id","Media Id","Media URL","Tweet URL"
"""1309364037789065216""","""1309219499246313472""",https://video.twimg.com/ext_tw_video/1309219499246313472/pu/vid/320x568/ZXIerAEdx9103GZr.mp4?tag=10,https://t.co/lwPiNtsSsI
"""1307082784297549824""","""1274041978494181377""",https://video.twimg.com/ext_tw_video/1274041978494181377/pu/pl/HB2_7GHVmqP3NBHm.m3u8?tag=10,https://t.co/4nYWEZ08QY
"""1306609200093593605""","""1306300712620617728""",https://video.twimg.com/ext_tw_video/1306300712620617728/pu/vid/360x640/T2Wu3ROJaS8o7vv9.mp4?tag=10,https://t.co/dM6rnGmZDc
"""1298057114963845122""","""1298043575448539143""",https://video.twimg.com/tweet_video/EgOTwSmWkAcTGIL.mp4,https://t.co/jrNdBDMYzu
"""1296822925157371904""","""1296814391137099779""",https://video.twimg.com/ext_tw_video/1296814391137099779/pu/vid/1280x720/v--KzrYXLyT90-mZ.mp4?tag=10,https://t.co/GS2SeLyRru
"""1239740065129140224""","""1239417006744432640""",https://video.twimg.com/ext_tw_video/1239417006744432640/pu/pl/_1NjnArccpgAStX-.m3u8?tag=10,https://t.co/YW73kZis5l
"""1237578048863535105""","""1237575993696477184""",https://video.twimg.com/ext_tw_video/1237575993696477184/pu/vid/480x270/wgtGdgmZ6zxkg1IS.mp4?tag=10,https://t.co/o6KwsTc6sr
"""1237195607124697088""","""1237157032500908032""",https://video.twimg.com/ext_tw_video/1237157032500908032/pu/pl/Yj8cyOEdxXbNacww.m3u8?tag=10,https://t.co/JyTXDnMfKO
"""1235652714505179138""","""1235645621287170056""",https://video.twimg.com/ext_tw_video/1235645621287170056/pu/pl/Z_7Oev4L_ZjEEyT4.m3u8?tag=10,https://t.co/RoOuhPPOaz
"""1235412507981996032""","""1235273145898225665""",https://video.twimg.com/ext_tw_video/1235273145898225665/pu/vid/320x568/pEIS2vZfw5dpWHMY.mp4?tag=10,https://t.co/KYPeEoyUwa
"""1226676888778747905""","""1096092318019465218""",https://video.twimg.com/ext_tw_video/1096092318019465218/pu/vid/320x180/B20sNdIPS2seK3rB.mp4?tag=6,https://t.co/Op2Mdovu5N
"""1219326479525433344""","""1218953239413936128""",https://video.twimg.com/ext_tw_video/1218953239413936128/pu/pl/ZwDOkdrTTyN9oJS3.m3u8?tag=10,https://t.co/UQMcUVdi9I
"""1217220957217140739""","""1216789878194819072""",https://video.twimg.com/ext_tw_video/1216789878194819072/pu/vid/360x270/5c8TamqIkQ72hZjj.mp4?tag=10,https://t.co/WJd847DdmA
"""1200534544803348480""","""1091127482105978883""",https://video.twimg.com/ext_tw_video/1091127482105978883/pu/pl/Bp63FgnTlOfFB9kO.m3u8?tag=6,https://t.co/Velzdp8Xyc
"""1199045448444645377""","""1198595217341009920""",https://video.twimg.com/ext_tw_video/1198595217341009920/pu/vid/278x270/2TNhsYrNy30y_3tB.mp4?tag=10,https://t.co/6IvXae7aVi
"""1199007608423813122""","""1198962354219704320""",https://video.twimg.com/ext_tw_video/1198962354219704320/pu/vid/640x800/oM4K_bs1Lq8oL57Q.mp4?tag=10,https://t.co/NQx8T1ybnb
"""1180507226659790852""","""1180443140945321984""",https://video.twimg.com/ext_tw_video/1180443140945321984/pu/vid/720x1280/IIdyfpVlHy05L-pL.mp4?tag=10,https://t.co/DiePQWYDLg
"""1166514307607277568""","""1166498623703506946""",https://video.twimg.com/ext_tw_video/1166498623703506946/pu/pl/HXjzDs2Iaf-5QdJE.m3u8?tag=10,https://t.co/1ocbafqM8v
"""1165310636320010241""","""1165112679679188992""",https://video.twimg.com/ext_tw_video/1165112679679188992/pu/vid/1280x720/xY9J2ZuNwvSlylm9.mp4?tag=10,https://t.co/ujpJa2Rwgk
"""1161317223706845186""","""1161292039373369344""",https://video.twimg.com/ext_tw_video/1161292039373369344/pu/pl/26DcIrCU68M6UBSp.m3u8?tag=10,https://t.co/Bbw4Woh2E9
"""1155933289456160768""","""1155781270623965185""",https://video.twimg.com/ext_tw_video/1155781270623965185/pu/pl/en1gWfnVu5F4RJ76.m3u8?tag=10,https://t.co/pVmP1frdnm
"""1147052061630111744""","""1112446534921191424""",https://video.twimg.com/tweet_video/D3A0OsGXgAAAnyX.mp4,https://t.co/97N7NqYk4c
"""1129186615753093121""","""1128117845865443330""",https://video.twimg.com/ext_tw_video/1128117845865443330/pu/vid/640x800/3792eh3MwYZgRYaK.mp4?tag=9,https://t.co/61mJmE7ZEL
"""1120400466905636866""","""748539189436751872""",https://video.twimg.com/ext_tw_video/748539189436751872/pu/pl/t0hK4SKoMAb0jTrA.m3u8,https://t.co/jXbEiKIE6B
"""1111142341837029377""","""1111140760324173825""",https://video.twimg.com/ext_tw_video/1111140760324173825/pu/pl/rWPrkzKYcOYOuzDf.m3u8?tag=8,https://t.co/hGvT7G1U39
"""1111057190633332740""","""1110708640963387392""",https://video.twimg.com/ext_tw_video/1110708640963387392/pu/vid/360x710/8aH3eLaOFcMcU1c0.mp4?tag=8,https://t.co/oIgQCRGyA2
"""1102550423972601856""","""1099239029394989057""",https://video.twimg.com/ext_tw_video/1099239029394989057/pu/vid/320x370/qHqTZ_Nx_b03kV2K.mp4?tag=6,https://t.co/39Wf0ycwe4
"""1077439093674528768""","""1077389767862439936""",https://video.twimg.com/ext_tw_video/1077389767862439936/pu/vid/720x1280/dlWrclljh0sSTLBI.mp4?tag=6,https://t.co/Kp74G4JSe3
"""1076993434026680320""","""1076993427219378177""",https://video.twimg.com/tweet_video/DvI_0N7XcAEol5c.mp4,https://t.co/HjtMaQkk7S
"""1060859700487618561""","""1030180790246637568""",https://video.twimg.com/ext_tw_video/1030180790246637568/pu/vid/240x240/P4hBZ8fIzbFtMc1g.mp4?tag=5,https://t.co/XH8mN5wKIl
"""1023591086667845632""","""1022924785737560064""",https://video.twimg.com/ext_tw_video/1022924785737560064/pu/pl/jH7IIfiPUnrosZxl.m3u8?tag=5,https://t.co/BloJm6NS1m
"""1020101006158426113""","""1019715252655570944""",https://video.twimg.com/ext_tw_video/1019715252655570944/pu/vid/480x480/7BM4QN5xfn5BgoHs.mp4?tag=3,https://t.co/7E6J9nmvCz
"""1016862942225227776""","""1015708369720467456""",https://video.twimg.com/ext_tw_video/1015708369720467456/pu/pl/WjdX__l5rgakEwKl.m3u8?tag=3,https://t.co/3TCPDRUTrO
"""1013291145156317184""","""1013075067088003072""",https://video.twimg.com/ext_tw_video/1013075067088003072/pu/vid/240x180/qRue1-0ggGF3pkNM.mp4?tag=3,https://t.co/xfNZfQ1aYD
"""967872407196364800""","""967849759779127297""",https://video.twimg.com/tweet_video/DW5-OoeVAAE84oI.mp4,https://t.co/VLL44iyTXD
